order_id,sales,profit,quantity,category,sub_category,Cost,Total_Cost,Total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2011-6011646,64,24,2,Office Supplies,Art,40,40,48,7/9/2011,Nancy Fike,Vincennes,France,Central,Consumer,7/13/2011,Economy,2.4394968999999995,48.847759
AZ-2011-4735956,88,22,2,Office Supplies,Storage,66,66,44,12/20/2011,Michael Bradshaw,Duisburg,Germany,Central,Consumer,12/27/2011,Economy,6.7623293,51.4344079
BN-2011-3032749,26,-14,5,Office Supplies,Binders,40,40,-70,2/10/2011,Victoria Bell,Hanover,Germany,Central,Home Office,2/10/2011,Immediate,9.7320104,52.3758916
AZ-2014-1239779,113,11,10,Office Supplies,Storage,102,102,110,2/23/2014,Alice Black,Rome,Italy,South,Home Office,2/27/2014,Economy,12.4963655,41.902783500000005
AZ-2014-9065291,86,9,3,Office Supplies,Storage,77,77,27,1/22/2014,Edward Zwar,Rome,Italy,South,Consumer,1/25/2014,Priority,12.4963655,41.902783500000005
AZ-2013-5414394,34,12,3,Office Supplies,Labels,22,22,36,2/2/2013,Tahlia Murnin,Bordeaux,France,Central,Consumer,2/7/2013,Economy,-0.57918,44.837789
AZ-2013-4309368,130,16,2,Furniture,Chairs,114,114,32,4/20/2013,Georgia Bermingham,Tournefeuille,France,Central,Home Office,4/20/2013,Immediate,1.346834,43.5829
AZ-2013-5683679,547,207,4,Furniture,Bookcases,340,340,828,4/22/2013,Robert Quick,Athis-Mons,France,Central,Consumer,4/26/2013,Economy,2.38479,48.709297899999996
AZ-2011-8878816,589,277,4,Technology,Copiers,312,312,1108,11/1/2011,Larry Lambert,Messina,Italy,South,Consumer,11/6/2011,Economy,15.5540152,38.19381370000001
AZ-2012-9860400,403,181,14,Office Supplies,Binders,222,222,2534,12/17/2012,Morgan Anderson,Bolton,United Kingdom,North,Corporate,12/21/2012,Economy Plus,-2.4282192000000005,53.5768647
AZ-2014-6883963,341,44,7,Furniture,Furnishings,297,297,308,6/3/2014,Jonathan Bottrill,Douai,France,Central,Consumer,6/8/2014,Economy,3.080602,50.367874
AZ-2014-3154737,349,108,8,Office Supplies,Paper,241,241,864,4/7/2014,Lilly Le Grand,Berlin,Germany,Central,Home Office,4/14/2014,Economy,13.404954,52.5200066
AZ-2014-8101198,935,114,4,Technology,Machines,821,821,456,6/9/2014,Charlie Donnelly,London,United Kingdom,North,Consumer,6/12/2014,Priority,-0.12775830000000002,51.5073509
AZ-2012-1125061,713,40,4,Furniture,Bookcases,673,673,160,9/18/2012,Jeremy Pilcher,Dortmund,Germany,Central,Corporate,9/23/2012,Economy,7.4652981,51.5135872
AZ-2013-708571,364,69,8,Office Supplies,Art,264,295,552,11/30/2013,Georgina Storey,Paris,France,Central,Consumer,12/7/2013,Economy,2.3522218999999995,48.856614
BN-2012-7104016,183,-128,5,Technology,Phones,311,311,-640,8/24/2012,Daniel Burke,The Hague,Netherlands,Central,Home Office,8/28/2012,Economy,4.300699900000001,52.07049779999999
AZ-2012-9667148,1166,58,8,Technology,Copiers,1108,1108,464,8/29/2012,Eva Sanderson,Capua,Italy,South,Consumer,9/3/2012,Economy,14.2130486,41.106125799999994
AZ-2013-7356315,389,85,2,Technology,Copiers,304,304,170,8/26/2013,Lydia Webster,Bristol,United Kingdom,North,Consumer,8/30/2013,Economy,-2.58791,51.454513
BN-2013-8249195,65,-36,9,Office Supplies,Fasteners,73,101,-324,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.8904009999999998,52.486243
BN-2013-6927088,137,45,5,Office Supplies,Envelopes,92,92,225,5/2/2013,Jasmine Hanson,Gennevilliers,France,Central,Consumer,5/6/2013,Economy,2.293275,48.925525
AZ-2011-9167855,76,19,3,Office Supplies,Binders,57,57,57,8/23/2011,Patricia Epps,London,United Kingdom,North,Corporate,8/30/2011,Economy,-0.12775830000000002,51.5073509
AZ-2012-2500695,446,109,6,Technology,Phones,337,337,654,6/29/2012,Toby Rowley,Granada,Spain,South,Consumer,7/3/2012,Economy,-3.5985571000000003,37.17733629999999
AZ-2013-5932628,40,8,2,Furniture,Furnishings,32,32,16,6/28/2013,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,7/4/2013,Economy,14.312224599999999,46.6364598
AZ-2011-3004753,147,53,3,Office Supplies,Binders,94,94,159,11/3/2011,Ruby Blomfield,Montreuil,France,Central,Consumer,11/7/2011,Economy,2.448451,48.863812
AZ-2011-254910,83,10,2,Office Supplies,Supplies,73,73,20,3/16/2011,Scarlett Truchanas,Bari,Italy,South,Corporate,3/21/2011,Economy,16.8718715,41.1171432
AZ-2012-827677,12,1,3,Office Supplies,Binders,11,11,3,9/4/2012,Riley Howells,Swindon,United Kingdom,North,Consumer,9/6/2012,Economy Plus,-1.7797176,51.5557739
AZ-2014-7437787,422,58,11,Furniture,Furnishings,195,364,638,6/11/2014,Julia Martell,Marsala,Italy,South,Home Office,6/15/2014,Economy,12.4370156,37.798045
AZ-2013-9616659,412,148,3,Furniture,Chairs,264,264,444,3/29/2013,Lisa Boyette,Edinburgh,United Kingdom,North,Corporate,3/31/2013,Economy Plus,-3.1882669999999997,55.953252
BN-2013-8437019,69,11,3,Office Supplies,Envelopes,58,58,33,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,5.3220544,60.3912628
AZ-2014-7725232,79,39,2,Office Supplies,Supplies,40,40,78,4/30/2014,Zona Meyer,Nuremberg,Germany,Central,Corporate,5/5/2014,Economy,11.0796553,49.4254092
AZ-2014-980530,94,20,2,Furniture,Furnishings,74,74,40,9/16/2014,Ryan Greenwood,Mougins,France,Central,Consumer,9/20/2014,Economy,7.0064910000000005,43.602331899999996
AZ-2011-617423,297,98,7,Office Supplies,Art,69,199,686,1/5/2011,Daniel Burke,Echirolles,France,Central,Home Office,1/7/2011,Priority,5.718033999999999,45.142151
AZ-2012-9094578,459,-290,9,Office Supplies,Storage,14,749,-2610,3/2/2012,Rory Chambers,Birmingham,United Kingdom,North,Consumer,3/7/2012,Economy,-1.8904009999999998,52.486243
AZ-2013-3148222,111,-3,4,Office Supplies,Storage,114,114,-12,8/6/2013,Michael Watkins,Barcelona,Spain,South,Home Office,8/11/2013,Economy,2.1734035,41.3850639
AZ-2011-7159051,129,20,9,Office Supplies,Art,70,109,180,9/19/2011,Daryl Claypool,Ludwigshafen am Rhein,Germany,Central,Corporate,9/24/2011,Economy,8.44518,49.47741
BN-2011-980083,30,5,3,Office Supplies,Storage,25,25,15,8/21/2011,Alexandra Whitehouse,Lausanne,Switzerland,Central,Consumer,8/26/2011,Economy,6.6322734,46.5196535
AZ-2013-6529496,800,168,3,Technology,Machines,632,632,504,11/19/2013,Charlie Smithies,Rugby,United Kingdom,North,Consumer,11/24/2013,Economy,-1.265032,52.370878000000005
AZ-2014-1007120,1232,530,3,Furniture,Bookcases,702,702,1590,4/28/2014,Robert Quick,Sesto San Giovanni,Italy,South,Consumer,5/3/2014,Economy,9.2256875,45.5328245
AZ-2012-3087975,78,-20,3,Office Supplies,Art,98,98,-60,8/2/2012,Patricia Smith,Helsingborg,Sweden,North,Corporate,8/6/2012,Economy,12.6945121,56.0464674
AZ-2012-7579239,30,1,2,Office Supplies,Paper,29,29,2,11/22/2012,Stacy Cummings,Genk,Belgium,Central,Consumer,11/24/2012,Priority,5.5021,50.96613
AZ-2013-2343353,382,92,2,Technology,Copiers,290,290,184,12/17/2013,David Lowe,Mouscron,Belgium,Central,Consumer,12/21/2013,Economy,3.2192907,50.7459126
AZ-2013-4382245,30,15,3,Office Supplies,Art,15,15,45,12/13/2013,Eloise Sykes,Menden,Germany,Central,Consumer,12/18/2013,Economy,7.7953337,51.437745299999996
AZ-2012-3601642,181,29,6,Office Supplies,Art,152,152,174,9/29/2012,Rebecca Cook,Vienna,Austria,Central,Corporate,10/4/2012,Economy Plus,16.3738189,48.208174299999996
AZ-2014-5532037,93,44,2,Office Supplies,Art,49,49,88,9/18/2014,Nathan Niland,Helsinki,Finland,North,Consumer,9/21/2014,Priority,24.938379,60.16985570000001
AZ-2012-8144166,65,11,4,Office Supplies,Fasteners,54,54,44,11/24/2012,Nicholas Carey,El Ejido,Spain,South,Consumer,11/29/2012,Economy,-2.8103550999999998,36.7731148
BN-2011-8749099,470,-31,2,Technology,Machines,501,501,-62,5/10/2011,Phoebe Moore,Barcelona,Spain,South,Corporate,5/10/2011,Immediate,2.1734035,41.3850639
AZ-2014-436448,45,6,3,Office Supplies,Binders,39,39,18,12/30/2014,Georgia Arundale,Naples,Italy,South,Corporate,1/5/2015,Economy,14.268124400000001,40.851774600000006
AZ-2011-9598217,31,1,5,Office Supplies,Binders,30,30,5,4/18/2011,Donald Pak,Hamburg,Germany,Central,Corporate,4/22/2011,Economy,9.993681800000001,53.5510846
AZ-2012-6814882,319,36,3,Furniture,Chairs,283,283,108,12/18/2012,Patrick Townson,Cártama,Spain,South,Home Office,12/22/2012,Economy,-4.629873,36.7121567
AZ-2014-2291964,38,7,6,Office Supplies,Binders,10,31,42,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,13.404954,52.5200066
AZ-2011-8378099,149,15,3,Office Supplies,Envelopes,134,134,45,9/27/2011,Juan Smith,Newcastle upon Tyne,United Kingdom,North,Consumer,10/2/2011,Economy,-1.61778,54.978252000000005
AZ-2012-252256,2546,382,7,Furniture,Bookcases,2164,2164,2674,6/16/2012,Ginger Owens,Velletri,Italy,South,Consumer,6/20/2012,Economy,12.7785347,41.6868422
AZ-2013-8882411,110,38,2,Office Supplies,Art,72,72,76,9/9/2013,Ashton Charles,Catania,Italy,South,Consumer,9/14/2013,Economy,15.0830304,37.5078772
AZ-2012-325160,49,24,1,Furniture,Furnishings,25,25,24,5/1/2012,Craig Rayner,Weimar,Germany,Central,Consumer,5/5/2012,Economy,11.3235439,50.9794934
AZ-2013-5833673,43,2,3,Office Supplies,Binders,41,41,6,5/7/2013,Andy Henderson,Arnsberg,Germany,Central,Home Office,5/11/2013,Economy,8.052771,51.4073375
BN-2014-3536767,14,-3,2,Office Supplies,Fasteners,17,17,-6,10/10/2014,Niamh Mann,Birmingham,United Kingdom,North,Consumer,10/14/2014,Economy,-1.8904009999999998,52.486243
AZ-2014-3101518,277,26,5,Technology,Phones,251,251,130,9/9/2014,Norma McCowan,Ploemeur,France,Central,Consumer,9/11/2014,Economy Plus,-3.42714,47.735695
BN-2011-191610,25,-23,3,Office Supplies,Supplies,48,48,-69,11/22/2011,Molly Hawkins,Reims,France,Central,Home Office,11/29/2011,Economy,4.031696,49.258328999999996
AZ-2013-5834532,145,32,11,Office Supplies,Binders,44,113,352,9/12/2013,Britney Basaldua,Bremen,Germany,Central,Corporate,9/14/2013,Priority,8.8016937,53.07929620000001
AZ-2012-9266108,61,21,2,Office Supplies,Art,40,40,42,11/2/2012,Archer Hort,Birkenhead,United Kingdom,North,Consumer,11/6/2012,Economy Plus,-3.023009,53.389991
AZ-2013-9877941,100,0,2,Office Supplies,Art,100,100,0,4/25/2013,Victoria Burke,Rome,Italy,South,Corporate,5/2/2013,Economy,12.4963655,41.902783500000005
BN-2011-8607391,668,-31,3,Technology,Copiers,699,699,-93,6/9/2011,William Reichert,Hautmont,France,Central,Consumer,6/10/2011,Priority,3.9170800000000003,50.246997
AZ-2011-65889,388,27,6,Technology,Phones,361,361,162,8/3/2011,Hollie Morris,Limoges,France,Central,Corporate,8/7/2011,Economy,1.261105,45.833619
AZ-2014-6040640,835,267,5,Technology,Phones,568,568,1335,11/11/2014,Nathan Iqbal,Herne,Germany,Central,Consumer,11/13/2014,Economy Plus,7.200914699999999,51.5368948
AZ-2012-9020905,104,2,5,Office Supplies,Storage,102,102,10,3/17/2012,Craig Rayner,Duisburg,Germany,Central,Consumer,3/21/2012,Economy,6.7623293,51.4344079
AZ-2012-2050353,78,35,7,Office Supplies,Labels,43,43,245,9/28/2012,Leroy Dudley,Munich,Germany,Central,Consumer,10/2/2012,Economy,11.5819806,48.1351253
BN-2011-5672017,124,40,5,Office Supplies,Art,84,84,200,4/27/2011,Louie Knight,Chaumont,France,Central,Consumer,5/3/2011,Economy,5.1392559,48.113748
AZ-2013-8046606,41,11,6,Office Supplies,Binders,30,30,66,9/16/2013,Joel Peters,Villemomble,France,Central,Home Office,9/21/2013,Economy,2.5050689999999998,48.886727
AZ-2012-7839714,509,114,3,Office Supplies,Storage,395,395,342,12/31/2012,Lilly Le Grand,Berlin,Germany,Central,Home Office,1/2/2013,Economy Plus,13.404954,52.5200066
AZ-2012-7350513,44,10,3,Office Supplies,Art,34,34,30,4/27/2012,Sophia Owen,Huddersfield,United Kingdom,North,Corporate,5/2/2012,Economy,-1.785035,53.64579200000001
AZ-2013-5974172,592,-643,12,Technology,Copiers,1235,1235,-7716,6/19/2013,Jose Gambino,Toulouse,France,Central,Corporate,6/22/2013,Economy Plus,1.444209,43.604652
AZ-2014-6084917,103,46,2,Office Supplies,Storage,57,57,92,2/10/2014,Jasper Neighbour,Madrid,Spain,South,Corporate,2/14/2014,Economy,-3.7037902000000003,40.4167754
AZ-2011-6683192,36,8,3,Office Supplies,Labels,28,28,24,12/3/2011,Gracie Hicks,Siegen,Germany,Central,Consumer,12/6/2011,Priority,8.0209591,50.8838492
AZ-2012-6540731,228,48,3,Technology,Phones,180,180,144,9/17/2012,Elise Godfrey,Viersen,Germany,Central,Consumer,9/23/2012,Economy,6.3965235,51.255498700000004
BN-2014-6598534,294,138,2,Technology,Copiers,156,156,276,8/2/2014,Lola Dale,Bari,Italy,South,Consumer,8/8/2014,Economy,16.8718715,41.1171432
AZ-2012-6376092,218,9,8,Office Supplies,Supplies,209,209,72,8/25/2012,Chelsea Bannister,Rennes,France,Central,Consumer,8/29/2012,Economy,-1.6777925999999999,48.117266
BN-2011-1950255,81,41,3,Office Supplies,Art,40,40,123,9/19/2011,Aaron Macrossan,Cumbernauld,United Kingdom,North,Home Office,9/24/2011,Economy,-3.9925339999999996,55.945668000000005
AZ-2013-1510568,245,122,5,Office Supplies,Art,123,123,610,12/5/2013,David To,Remscheid,Germany,Central,Home Office,12/6/2013,Immediate,7.1896962,51.1787418
AZ-2013-1368588,796,47,3,Technology,Machines,749,749,141,4/25/2013,Luz Reilly,Cachan,France,Central,Consumer,4/30/2013,Economy Plus,2.331433,48.791855
AZ-2013-7312978,43,21,3,Office Supplies,Fasteners,22,22,63,11/25/2013,Claudia Poore,Huelva,Spain,South,Corporate,11/30/2013,Economy,-6.9447224,37.261421
AZ-2013-1069052,136,29,2,Technology,Phones,107,107,58,3/1/2013,Katherine Grant,Auch,France,Central,Consumer,3/7/2013,Economy,0.586709,43.64638
AZ-2014-7895228,312,62,1,Technology,Machines,250,250,62,1/15/2014,Luca Graham,Hamburg,Germany,Central,Consumer,1/21/2014,Economy,9.993681800000001,53.5510846
AZ-2012-1722758,43,19,6,Office Supplies,Envelopes,24,24,114,8/30/2012,Tahlia Coughlan,Nuremberg,Germany,Central,Corporate,9/2/2012,Economy Plus,11.0796553,49.4254092
BN-2013-9290481,516,-237,6,Furniture,Bookcases,753,753,-1422,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157
AZ-2012-9218935,5785,405,9,Technology,Phones,5380,5380,3645,12/13/2012,Lara Giles,Huddersfield,United Kingdom,North,Consumer,12/17/2012,Economy,-1.785035,53.64579200000001
AZ-2011-3586083,144,65,5,Office Supplies,Binders,79,79,325,10/24/2011,Elijah Ruatoka,Marseille,France,Central,Home Office,10/28/2011,Economy Plus,5.36978,43.296482
AZ-2013-6417949,2606,1042,4,Technology,Phones,1564,1564,4168,5/16/2013,Nicole Carr,Bremen,Germany,Central,Consumer,5/20/2013,Economy Plus,8.8016937,53.07929620000001
AZ-2012-9538044,349,143,2,Technology,Copiers,206,206,286,5/15/2012,Charlie Horrocks,Walsall,United Kingdom,North,Consumer,5/21/2012,Economy,-1.9829189999999999,52.586214
AZ-2012-1500509,11,1,1,Office Supplies,Art,10,10,1,8/25/2012,Lauren Knight,Marseille,France,Central,Consumer,8/29/2012,Economy,5.36978,43.296482
AZ-2011-8034411,825,338,2,Furniture,Bookcases,487,487,676,1/22/2011,Melissa Bean,Prato,Italy,South,Home Office,1/26/2011,Economy,11.102228,43.8777049
AZ-2011-2536125,31,13,4,Office Supplies,Binders,18,18,52,8/25/2011,Phoebe Baines,Crotone,Italy,South,Home Office,8/30/2011,Economy,17.127110199999997,39.0807932
AZ-2013-9006218,1842,647,15,Technology,Phones,121,1195,9705,11/11/2013,Summer Hayward,Essen,Germany,Central,Consumer,11/16/2013,Economy,7.011555199999999,51.455643200000004
AZ-2013-9800622,1842,368,10,Office Supplies,Storage,1474,1474,3680,9/16/2013,Lori Miller,Duisburg,Germany,Central,Consumer,9/19/2013,Priority,6.7623293,51.4344079
AZ-2012-2492016,187,71,1,Office Supplies,Storage,116,116,71,12/6/2012,Lara Giles,London,United Kingdom,North,Consumer,12/11/2012,Economy,-0.12775830000000002,51.5073509
AZ-2014-4842242,2553,843,7,Furniture,Bookcases,1710,1710,5901,12/24/2014,Tyson Ebden,Reggio nell'Emilia,Italy,South,Consumer,12/24/2014,Immediate,10.6296859,44.698993200000004
BN-2013-441704,72,-58,2,Technology,Accessories,130,130,-116,6/13/2013,Lorri Stratton,Tilburg,Netherlands,Central,Consumer,6/19/2013,Economy,5.0919143,51.560596000000004
BN-2013-6003171,224,-14,4,Technology,Accessories,238,238,-56,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887
AZ-2011-9670304,379,152,3,Technology,Copiers,227,227,456,12/2/2011,Harry Josephson,Paris,France,Central,Consumer,12/3/2011,Priority,2.3522218999999995,48.856614
AZ-2013-3075168,102,5,2,Office Supplies,Envelopes,97,97,10,10/11/2013,Zachary Disher,Great Yarmouth,United Kingdom,North,Consumer,10/13/2013,Economy Plus,1.728047,52.59823299999999
AZ-2011-7652463,37,3,2,Office Supplies,Envelopes,34,34,6,6/28/2011,Ava Corbin,Berlin,Germany,Central,Home Office,7/5/2011,Economy,13.404954,52.5200066
AZ-2014-7578563,918,22,9,Technology,Machines,896,896,198,2/25/2014,Jeffrey Laird,Marseille,France,Central,Corporate,2/28/2014,Economy Plus,5.36978,43.296482
BN-2011-2779245,347,-25,6,Technology,Phones,372,372,-150,6/20/2011,Stella Hellyer,Perpignan,France,Central,Consumer,6/24/2011,Economy,2.8948332000000003,42.6886591
AZ-2011-5511380,148,35,3,Office Supplies,Paper,113,113,105,11/1/2011,Holly Doyle,Magdeburg,Germany,Central,Consumer,11/5/2011,Economy,11.6276237,52.1205333
AZ-2013-6808078,34,4,3,Office Supplies,Labels,30,30,12,3/14/2013,Ruby Blomfield,Dortmund,Germany,Central,Consumer,3/18/2013,Economy,7.4652981,51.5135872
AZ-2012-3965327,79,32,8,Office Supplies,Envelopes,47,47,256,5/21/2012,Sherron Henegar,Harlow,United Kingdom,North,Consumer,5/28/2012,Economy,0.087806,51.767787
AZ-2014-8637835,19,8,2,Office Supplies,Binders,11,11,16,11/19/2014,Jasmine Slater,Preston,United Kingdom,North,Corporate,11/24/2014,Economy,-2.70309,53.763201
BN-2012-2480947,62,19,4,Office Supplies,Fasteners,43,43,76,10/1/2012,Evan Allen,Cagliari,Italy,South,Corporate,10/5/2012,Economy,9.121661300000001,39.2238411
AZ-2012-5322178,207,37,5,Furniture,Chairs,170,170,185,11/27/2012,Declan Dundas,London,United Kingdom,North,Corporate,12/3/2012,Economy,-0.12775830000000002,51.5073509
AZ-2014-3500808,218,105,4,Office Supplies,Art,113,113,420,4/7/2014,Alannah Langridge,Nuremberg,Germany,Central,Consumer,4/11/2014,Economy,11.0796553,49.4254092
AZ-2011-3885003,257,74,5,Furniture,Furnishings,183,183,370,4/11/2011,Logan Tilley,Bonn,Germany,Central,Consumer,4/13/2011,Economy Plus,7.0982068,50.737429999999996
AZ-2013-2659520,304,97,6,Office Supplies,Art,207,207,582,8/23/2013,Ewan Lee,Latina,Italy,South,Consumer,8/25/2013,Economy Plus,12.903596499999999,41.467567100000004
AZ-2013-8213331,10,3,2,Office Supplies,Labels,7,7,6,11/6/2013,Alice Currie,Le Havre,France,Central,Consumer,11/10/2013,Economy,0.107929,49.49437
BN-2011-8153992,218,-10,5,Furniture,Furnishings,228,228,-50,10/28/2011,George Dawson,Berlin,Germany,Central,Home Office,11/3/2011,Economy,13.404954,52.5200066
AZ-2011-9107304,48,5,3,Office Supplies,Fasteners,43,43,15,2/9/2011,Erin Gill,Barcelona,Spain,South,Home Office,2/14/2011,Economy,2.1734035,41.3850639
AZ-2013-7542722,354,-249,9,Technology,Phones,131,603,-2241,9/24/2013,Joseph Locke,Odense,Denmark,North,Corporate,9/29/2013,Economy,10.40237,55.40375600000001
BN-2011-493873,875,-577,4,Furniture,Bookcases,1452,1452,-2308,2/15/2011,Tyson Ebden,Hardenberg,Netherlands,Central,Consumer,2/20/2011,Economy,6.6166947,52.5754084
AZ-2012-4863175,201,38,4,Furniture,Furnishings,163,163,152,10/29/2012,Judy Rodriquez,Paderborn,Germany,Central,Consumer,11/4/2012,Economy,8.7575093,51.7189205
AZ-2014-462189,846,56,3,Technology,Machines,790,790,168,5/8/2014,Jean Crowley,Madrid,Spain,South,Corporate,5/10/2014,Economy Plus,-3.7037902000000003,40.4167754
AZ-2011-7655744,26,10,4,Office Supplies,Binders,16,16,40,11/10/2011,David Chadwick,Hamburg,Germany,Central,Corporate,11/13/2011,Priority,9.993681800000001,53.5510846
AZ-2013-2436002,46,19,3,Office Supplies,Storage,27,27,57,8/2/2013,Jake Barry,Caen,France,Central,Home Office,8/7/2013,Economy,-0.370679,49.182863
BN-2012-4743725,332,0,5,Technology,Machines,332,332,0,1/24/2012,Peter Daly,Rillieux-la-Pape,France,Central,Consumer,1/30/2012,Economy,4.897126,45.819655
AZ-2013-4218614,535,128,5,Furniture,Furnishings,407,407,640,2/12/2013,Lisa Boyette,Marseille,France,Central,Corporate,2/17/2013,Economy Plus,5.36978,43.296482
BN-2014-4920125,46,0,2,Technology,Machines,46,46,0,4/28/2014,Angus Fryar,Maastricht,Netherlands,Central,Consumer,5/3/2014,Economy,5.6909725,50.8513682
BN-2012-4383026,134,25,8,Office Supplies,Paper,109,109,200,12/12/2012,Eva Hargraves,Hamar,Norway,North,Consumer,12/16/2012,Economy,11.0679977,60.7945331
AZ-2012-5159296,82,40,2,Office Supplies,Supplies,42,42,80,11/22/2012,Freya Daniels,Rome,Italy,South,Consumer,11/24/2012,Priority,12.4963655,41.902783500000005
AZ-2012-4956361,96,22,5,Office Supplies,Art,74,74,110,12/3/2012,Makayla Elphinstone,Alfortville,France,Central,Consumer,12/6/2012,Priority,2.4223169999999996,48.80093
BN-2014-3503687,43,-5,2,Office Supplies,Storage,48,48,-10,10/30/2014,Angus Ibsch,Kaiserslautern,Germany,Central,Consumer,11/2/2014,Priority,7.7491265,49.4400657
AZ-2014-8899652,24,2,4,Office Supplies,Binders,22,22,8,5/9/2014,Tina Brantley,Rouen,France,Central,Home Office,5/13/2014,Economy,1.0999709999999998,49.443232
AZ-2012-3239486,406,117,3,Furniture,Bookcases,289,289,351,2/18/2012,Georgina Garner,Nice,France,Central,Consumer,2/22/2012,Economy,7.261953200000001,43.710172799999995
AZ-2012-8589004,24,10,5,Office Supplies,Binders,14,14,50,4/10/2012,Lisa Watkins,Parla,Spain,South,Consumer,4/12/2012,Economy Plus,-3.768906,40.232366999999996
BN-2011-8574171,47,-60,2,Furniture,Chairs,107,107,-120,2/23/2011,Kayla Ronald,Rome,Italy,South,Corporate,2/28/2011,Economy,12.4963655,41.902783500000005
AZ-2013-7607694,20,5,3,Office Supplies,Binders,15,15,15,5/30/2013,Beverly Brooks,Barcelona,Spain,South,Consumer,6/2/2013,Economy Plus,2.1734035,41.3850639
AZ-2014-604264,46,14,5,Office Supplies,Labels,32,32,70,8/23/2014,John Baca,Nottingham,United Kingdom,North,Consumer,8/26/2014,Priority,-1.1581086,52.95478320000001
BN-2013-4388015,9,-9,3,Office Supplies,Binders,18,18,-27,9/3/2013,Lisa Watkins,Birmingham,United Kingdom,North,Consumer,9/5/2013,Economy Plus,-1.8904009999999998,52.486243
AZ-2012-7754388,714,309,4,Office Supplies,Storage,405,405,1236,6/12/2012,Mark Briggs,Munster,Germany,Central,Consumer,6/16/2012,Economy,7.626134700000001,51.9606649
BN-2011-74934,140,-25,4,Office Supplies,Appliances,165,165,-100,8/18/2011,Isabelle Norton,Apeldoorn,Netherlands,Central,Consumer,8/22/2011,Economy,5.9699231,52.211157
BN-2014-1002619,23,-3,1,Office Supplies,Supplies,26,26,-3,11/13/2014,Leah Derham,Dublin,Ireland,North,Consumer,11/17/2014,Economy Plus,-6.2603097000000005,53.34980529999999
AZ-2013-5719967,2764,-195,11,Technology,Copiers,2959,2959,-2145,12/26/2013,Mark Harris,Le Chesnay,France,Central,Consumer,1/1/2014,Economy,2.130544,48.825415
AZ-2013-1444287,325,65,9,Technology,Accessories,260,260,585,11/12/2013,Adam Peacock,Hamburg,Germany,Central,Corporate,11/13/2013,Priority,9.993681800000001,53.5510846
AZ-2013-4915584,15,0,2,Office Supplies,Labels,15,15,0,10/31/2013,James Groom,Calais,France,Central,Corporate,11/4/2013,Economy,1.858686,50.95129
BN-2012-1321856,145,-9,6,Office Supplies,Storage,154,154,-54,1/19/2012,Timothy Pownall,Amsterdam,Netherlands,Central,Consumer,1/23/2012,Economy,4.895167900000001,52.3702157
AZ-2012-5821789,505,-22,2,Office Supplies,Appliances,527,527,-44,12/25/2012,Mary Wilson,Tours,France,Central,Consumer,12/28/2012,Economy Plus,0.68484,47.394144
AZ-2013-4505050,76,11,7,Office Supplies,Labels,65,65,77,10/3/2013,Natasha Sykes,Genoa,Italy,South,Consumer,10/9/2013,Economy,8.946256,44.4056499
BN-2013-132912,188,-18,2,Technology,Machines,206,206,-36,9/26/2013,Britney Basaldua,Conflans-Sainte-Honorine,France,Central,Corporate,10/1/2013,Economy,2.09178,49.000275
AZ-2014-3504387,106,49,8,Office Supplies,Binders,57,57,392,8/4/2014,Kai Ford,Ratingen,Germany,Central,Corporate,8/8/2014,Economy,6.8401844,51.2964148
AZ-2013-6943804,68,24,4,Office Supplies,Envelopes,44,44,96,12/23/2013,Gary Crume,Talence,France,Central,Consumer,12/28/2013,Economy,-0.588054,44.802614
AZ-2012-8267693,2571,857,6,Furniture,Chairs,1714,1714,5142,6/19/2012,Dominic Jordan,Hamburg,Germany,Central,Consumer,6/26/2012,Economy,9.993681800000001,53.5510846
AZ-2013-9067941,657,118,5,Furniture,Chairs,539,539,590,8/8/2013,Adam Harte,Roeselare,Belgium,Central,Corporate,8/12/2013,Economy,3.1294471,50.94990870000001
AZ-2013-2558341,50,15,2,Furniture,Furnishings,35,35,30,11/30/2013,Stella Hellyer,Bordeaux,France,Central,Consumer,12/5/2013,Economy,-0.57918,44.837789
AZ-2014-3958582,211,-123,2,Technology,Machines,334,334,-246,1/30/2014,Florence Wark,Milan,Italy,South,Consumer,2/5/2014,Economy,9.1859243,45.465421899999996
BN-2012-2095072,130,8,5,Office Supplies,Envelopes,88,122,40,7/14/2012,Jasper Neighbour,Neunkirchen,Germany,Central,Corporate,7/18/2012,Economy,7.186363,49.3518048
AZ-2012-5862496,345,110,8,Office Supplies,Storage,27,235,880,7/24/2012,Zona Meyer,Nice,France,Central,Corporate,7/31/2012,Economy,7.261953200000001,43.710172799999995
AZ-2013-6702716,40,10,3,Office Supplies,Envelopes,30,30,30,8/9/2013,Clifford Defreitas,London,United Kingdom,North,Corporate,8/11/2013,Priority,-0.12775830000000002,51.5073509
